Child_ID,Exam,Goal,Grade,main_learnpath,Title,Format_refrence,Topic_learnpath_name,Video_ID
3721404,10th CBSE,CBSE,10,cbse--10th cbse--mathematics--algebra--pair of linear equations in two variables,Application of Linear Equation,5ec5867a0c88fe5860961943,cbse--10th cbse--mathematics--algebra--pair of linear equations in two variables--algebraic methods of solving a pair of linear equations,5912737
3721404,10th CBSE,CBSE,10,cbse--10th cbse--mathematics--algebra--pair of linear equations in two variables,Equations Reducible to a Pair of Linear Equations,5ec5867a0c88fe5860961943,cbse--10th cbse--mathematics--algebra--pair of linear equations in two variables--equations reducible to a pair of linear equations in two variables,5912738
3721404,10th CBSE,CBSE,10,cbse--10th cbse--mathematics--algebra--polynomials,Introduction of Polynomials,5ec5867a0c88fe5860961943,cbse--10th cbse--mathematics--algebra--polynomials--basics of polynomials,5915068
3721404,10th CBSE,CBSE,10,cbse--10th cbse--mathematics--algebra--polynomials,"polynomial : Terms,Coefficient and Degree",5ec5867a0c88fe5860961943,cbse--10th cbse--mathematics--algebra--polynomials--basics of polynomials,5915069
3721404,10th CBSE,CBSE,10,cbse--10th cbse--mathematics--algebra--polynomials,Coefficients of a Polynomial,5ec5867a0c88fe5860961943,cbse--10th cbse--mathematics--algebra--polynomials--basics of polynomials,5912720
3721404,10th CBSE,CBSE,10,cbse--10th cbse--mathematics--algebra--polynomials,Degree of a Polynomial,5ec5867a0c88fe5860961943,cbse--10th cbse--mathematics--algebra--polynomials--basics of polynomials,5912721
3721404,10th CBSE,CBSE,10,cbse--10th cbse--mathematics--algebra--polynomials,Polynomial: degree and types,5ec5867a0c88fe5860961943,cbse--10th cbse--mathematics--algebra--polynomials--basics of polynomials,5915070
3721404,10th CBSE,CBSE,10,cbse--10th cbse--mathematics--algebra--polynomials,Type of polynomials with respect to terms,5ec5867a0c88fe5860961943,cbse--10th cbse--mathematics--algebra--polynomials--basics of polynomials,5915071
3721404,10th CBSE,CBSE,10,cbse--10th cbse--mathematics--algebra--polynomials,HCF of Polynomials,5ec5867a0c88fe5860961943,cbse--10th cbse--mathematics--algebra--polynomials--basics of polynomials,5912722
3721404,10th CBSE,CBSE,10,cbse--10th cbse--mathematics--algebra--polynomials,Relation of Two Polynomials with Their HCF and LCM,5ec5867a0c88fe5860961943,cbse--10th cbse--mathematics--algebra--polynomials--basics of polynomials,5912723
3721404,10th CBSE,CBSE,10,cbse--10th cbse--mathematics--algebra--polynomials,Factors of a square polynomial,5ec5867a0c88fe5860961943,cbse--10th cbse--mathematics--algebra--polynomials--basics of polynomials,5915072
3721404,10th CBSE,CBSE,10,cbse--10th cbse--mathematics--algebra--polynomials,Factors of a Quadratic Polynomial,5ec5867a0c88fe5860961943,cbse--10th cbse--mathematics--algebra--polynomials--basics of polynomials,5912724
3721404,10th CBSE,CBSE,10,cbse--10th cbse--mathematics--algebra--polynomials,Geometrical Meaning of Zeroes of a Polynomial,5ec5867a0c88fe5860961943,cbse--10th cbse--mathematics--algebra--polynomials--geometrical meaning of the zeros of a polynomial,5915073
3721404,10th CBSE,CBSE,10,cbse--10th cbse--mathematics--algebra--polynomials,Division Method,5ec5867a0c88fe5860961943,cbse--10th cbse--mathematics--algebra--polynomials--division algorithm for polynomials,5915074
3721404,10th CBSE,CBSE,10,cbse--10th cbse--mathematics--algebra--polynomials,Division of a Polynomial by a Binomial,5ec5867a0c88fe5860961943,cbse--10th cbse--mathematics--algebra--polynomials--division algorithm for polynomials,5912725
3721404,10th CBSE,CBSE,10,cbse--10th cbse--mathematics--algebra--polynomials,The Division of a Trinomial by a Trinomial,5ec5867a0c88fe5860961943,cbse--10th cbse--mathematics--algebra--polynomials--division algorithm for polynomials,5915076
3721404,10th CBSE,CBSE,10,cbse--10th cbse--mathematics--algebra--quadratic equations,Quadratic Polynomial,5ec5867a0c88fe5860961943,cbse--10th cbse--mathematics--algebra--quadratic equations--introduction to quadratic equations,5912739
3721404,10th CBSE,CBSE,10,cbse--10th cbse--mathematics--algebra--quadratic equations,Quadratic Equation,5ec5867a0c88fe5860961943,cbse--10th cbse--mathematics--algebra--quadratic equations--introduction to quadratic equations,5912740
3721404,10th CBSE,CBSE,10,cbse--10th cbse--mathematics--algebra--quadratic equations,Factorization Method,5ec5867a0c88fe5860961943,cbse--10th cbse--mathematics--algebra--quadratic equations--solution of a quadratic equation,5915077
3721404,10th CBSE,CBSE,10,cbse--10th cbse--mathematics--algebra--quadratic equations,Factorization Method: Illustration 1,5ec5867a0c88fe5860961943,cbse--10th cbse--mathematics--algebra--quadratic equations--solution of a quadratic equation,5915078
3721404,10th CBSE,CBSE,10,cbse--10th cbse--mathematics--algebra--quadratic equations,Factorization Method: Illustration 2,5ec5867a0c88fe5860961943,cbse--10th cbse--mathematics--algebra--quadratic equations--solution of a quadratic equation,5915079
3721404,10th CBSE,CBSE,10,cbse--10th cbse--mathematics--algebra--quadratic equations,Perfect Square Method to Solve Quadratic Equation,5ec5867a0c88fe5860961943,cbse--10th cbse--mathematics--algebra--quadratic equations--solution of a quadratic equation,5915080
3721404,10th CBSE,CBSE,10,cbse--10th cbse--mathematics--algebra--quadratic equations,Solution of Quadratic Equation: (a + B)^2 Type,5ec5867a0c88fe5860961943,cbse--10th cbse--mathematics--algebra--quadratic equations--solution of a quadratic equation,5915081
3721404,10th CBSE,CBSE,10,cbse--10th cbse--mathematics--algebra--quadratic equations,Solution of Quadratic Equation: (a - B)^2 Type,5ec5867a0c88fe5860961943,cbse--10th cbse--mathematics--algebra--quadratic equations--solution of a quadratic equation,5915082
3721404,10th CBSE,CBSE,10,cbse--10th cbse--mathematics--algebra--quadratic equations,Nature of the Roots of the Quadratic Equation,5ec5867a0c88fe5860961943,cbse--10th cbse--mathematics--algebra--quadratic equations--nature of roots,5912741
3721404,10th CBSE,CBSE,10,cbse--10th cbse--mathematics--algebra--quadratic equations,Nature of the Roots: Illustration - 1,5ec5867a0c88fe5860961943,cbse--10th cbse--mathematics--algebra--quadratic equations--nature of roots,5915083
3721404,10th CBSE,CBSE,10,cbse--10th cbse--mathematics--algebra--quadratic equations,Nature of the Roots: Illustration - 2,5ec5867a0c88fe5860961943,cbse--10th cbse--mathematics--algebra--quadratic equations--nature of roots,5915084
3721404,10th CBSE,CBSE,10,cbse--10th cbse--mathematics--algebra--quadratic equations,Nature of the Roots: Illustration - 3,5ec5867a0c88fe5860961943,cbse--10th cbse--mathematics--algebra--quadratic equations--nature of roots,5915085
3721404,10th CBSE,CBSE,10,cbse--10th cbse--mathematics--geometry--areas related to circles,Problems Based on the Circumference of a Circle,5ec5867a0c88fe5860961943,cbse--10th cbse--mathematics--geometry--areas related to circles--perimeter and area of a circle,5912806
3721404,10th CBSE,CBSE,10,cbse--10th cbse--mathematics--geometry--areas related to circles,Introduction to Pi (π),5ec5867a0c88fe5860961943,cbse--10th cbse--mathematics--geometry--areas related to circles--perimeter and area of a circle,5912807
3721404,10th CBSE,CBSE,10,cbse--10th cbse--mathematics--geometry--areas related to circles,Problems Based on the Area of a Circle,5ec5867a0c88fe5860961943,cbse--10th cbse--mathematics--geometry--areas related to circles--perimeter and area of a circle,5912808
3721404,10th CBSE,CBSE,10,cbse--10th cbse--mathematics--geometry--areas related to circles,Area of the Semi-annular Region,5ec5867a0c88fe5860961943,cbse--10th cbse--mathematics--geometry--areas related to circles--perimeter and area of a circle,5912810
3721404,10th CBSE,CBSE,10,cbse--10th cbse--mathematics--geometry--areas related to circles,"Concept of Arc, Area, and Perimeter of Sector",5ec5867a0c88fe5860961943,cbse--10th cbse--mathematics--geometry--areas related to circles--areas of sector and segment of a circle,5912811
3721404,10th CBSE,CBSE,10,cbse--10th cbse--mathematics--geometry--areas related to circles,Definition of the Areas of a Sector and a Segment,5ec5867a0c88fe5860961943,cbse--10th cbse--mathematics--geometry--areas related to circles--areas of sector and segment of a circle,5912812
3721404,10th CBSE,CBSE,10,cbse--10th cbse--mathematics--geometry--areas related to circles,Problem on Area of Path Around a Circular Region,5ec5867a0c88fe5860961943,cbse--10th cbse--mathematics--geometry--areas related to circles--areas of sector and segment of a circle,5912814
3721404,10th CBSE,CBSE,10,cbse--10th cbse--mathematics--geometry--areas related to circles,Problem on the Area of a Minor Segment,5ec5867a0c88fe5860961943,cbse--10th cbse--mathematics--geometry--areas related to circles--areas of sector and segment of a circle,5912815
3721404,10th CBSE,CBSE,10,cbse--10th cbse--mathematics--geometry--areas related to circles,Area of Minor and Major Segments,5ec5867a0c88fe5860961943,cbse--10th cbse--mathematics--geometry--areas related to circles--areas of sector and segment of a circle,5912816
3721404,10th CBSE,CBSE,10,cbse--10th cbse--mathematics--geometry--areas related to circles,Area of Combined Figures,5ec5867a0c88fe5860961943,cbse--10th cbse--mathematics--geometry--areas related to circles--areas of combinations of plane figures,5912817
3721404,10th CBSE,CBSE,10,cbse--10th cbse--mathematics--geometry--circles,Tangent as Perpendicular to the Radius,5ec5867a0c88fe5860961943,cbse--10th cbse--mathematics--geometry--circles--interaction between circle and line,5915097
3721404,10th CBSE,CBSE,10,cbse--10th cbse--mathematics--geometry--circles,Tangent to a Circle,5ec5867a0c88fe5860961943,cbse--10th cbse--mathematics--geometry--circles--tangent to a circle,5912799
3721404,10th CBSE,CBSE,10,cbse--10th cbse--mathematics--geometry--circles,Tangents from an Exterior Point,5ec5867a0c88fe5860961943,cbse--10th cbse--mathematics--geometry--circles--number of tangents from a point on a circle,5915101
3721404,10th CBSE,CBSE,10,cbse--10th cbse--mathematics--geometry--constructions,To construct the bisector of the given angle,5ec5867a0c88fe5860961943,cbse--10th cbse--mathematics--geometry--constructions--division of a line segment,5915102
3721404,10th CBSE,CBSE,10,cbse--10th cbse--mathematics--geometry--constructions,To construct the bisector of 60º angle,5ec5867a0c88fe5860961943,cbse--10th cbse--mathematics--geometry--constructions--division of a line segment,5915103
3721404,10th CBSE,CBSE,10,cbse--10th cbse--mathematics--geometry--constructions,Division of Line Segment in Given Ratio Internally,5ec5867a0c88fe5860961943,cbse--10th cbse--mathematics--geometry--constructions--division of a line segment,5912800
3721404,10th CBSE,CBSE,10,cbse--10th cbse--mathematics--geometry--constructions,Division of Line Segment in Given Ratio Externally,5ec5867a0c88fe5860961943,cbse--10th cbse--mathematics--geometry--constructions--division of a line segment,5912801
3721404,10th CBSE,CBSE,10,cbse--10th cbse--mathematics--geometry--constructions,Construction of Triangle in the Given Ratio,5ec5867a0c88fe5860961943,cbse--10th cbse--mathematics--geometry--constructions--construction of a triangle,5912804
3721404,10th CBSE,CBSE,10,cbse--10th cbse--mathematics--geometry--constructions,Construction of Tangents from an Exterior Point,5ec5867a0c88fe5860961943,cbse--10th cbse--mathematics--geometry--constructions--construction of tangents to a circle,5912805
3721404,10th CBSE,CBSE,10,cbse--10th cbse--mathematics--geometry--coordinate geometry,Introduction to Coordinate Geometry,5ec5867a0c88fe5860961943,cbse--10th cbse--mathematics--geometry--coordinate geometry--distance formula,5912768
3721404,10th CBSE,CBSE,10,cbse--10th cbse--mathematics--geometry--coordinate geometry,2-D Coordinate system,5ec5867a0c88fe5860961943,cbse--10th cbse--mathematics--geometry--coordinate geometry--distance formula,5915086
3721404,10th CBSE,CBSE,10,cbse--10th cbse--mathematics--geometry--coordinate geometry,Cartesian Coordinate System,5ec5867a0c88fe5860961943,cbse--10th cbse--mathematics--geometry--coordinate geometry--distance formula,5915087
3721404,10th CBSE,CBSE,10,cbse--10th cbse--mathematics--geometry--coordinate geometry,Quadrant,5ec5867a0c88fe5860961943,cbse--10th cbse--mathematics--geometry--coordinate geometry--distance formula,5915088
3721404,10th CBSE,CBSE,10,cbse--10th cbse--mathematics--geometry--coordinate geometry,Ordered Pair Corresponding to a Point,5ec5867a0c88fe5860961943,cbse--10th cbse--mathematics--geometry--coordinate geometry--distance formula,5915089
3721404,10th CBSE,CBSE,10,cbse--10th cbse--mathematics--geometry--coordinate geometry,Plotting Points (Part 2),5ec5867a0c88fe5860961943,cbse--10th cbse--mathematics--geometry--coordinate geometry--distance formula,5978542
3721404,10th CBSE,CBSE,10,cbse--10th cbse--mathematics--geometry--coordinate geometry,Derivation of Distance Formula 2-D,5ec5867a0c88fe5860961943,cbse--10th cbse--mathematics--geometry--coordinate geometry--distance formula,5915090
3721404,10th CBSE,CBSE,10,cbse--10th cbse--mathematics--geometry--coordinate geometry,Application of Distance Formula in Two Dimensions,5ec5867a0c88fe5860961943,cbse--10th cbse--mathematics--geometry--coordinate geometry--distance formula,5912770
3721404,10th CBSE,CBSE,10,cbse--10th cbse--mathematics--geometry--coordinate geometry,Rectangle formed by four points,5ec5867a0c88fe5860961943,cbse--10th cbse--mathematics--geometry--coordinate geometry--quadrilaterals,5959634
3721404,10th CBSE,CBSE,10,cbse--10th cbse--mathematics--geometry--coordinate geometry,Quadrilateral Formed by Four Points,5ec5867a0c88fe5860961943,cbse--10th cbse--mathematics--geometry--coordinate geometry--quadrilaterals,4397148
3721404,10th CBSE,CBSE,10,cbse--10th cbse--mathematics--geometry--coordinate geometry,Collinearity and Non-collinearity of Points,5ec5867a0c88fe5860961943,cbse--10th cbse--mathematics--geometry--coordinate geometry--collinearity of points,5912771
3721404,10th CBSE,CBSE,10,cbse--10th cbse--mathematics--geometry--coordinate geometry,Example on Collinearity Using Distance Formula,5ec5867a0c88fe5860961943,cbse--10th cbse--mathematics--geometry--coordinate geometry--collinearity of points,5912773
3721404,10th CBSE,CBSE,10,cbse--10th cbse--mathematics--geometry--coordinate geometry,Division of a Line Segment,5ec5867a0c88fe5860961943,cbse--10th cbse--mathematics--geometry--coordinate geometry--section formula,5912774
3721404,10th CBSE,CBSE,10,cbse--10th cbse--mathematics--geometry--coordinate geometry,Section Formula,5ec5867a0c88fe5860961943,cbse--10th cbse--mathematics--geometry--coordinate geometry--section formula,5915091
3721404,10th CBSE,CBSE,10,cbse--10th cbse--mathematics--geometry--coordinate geometry,Definition of a Midpoint,5ec5867a0c88fe5860961943,cbse--10th cbse--mathematics--geometry--coordinate geometry--section formula,5912775
3721404,10th CBSE,CBSE,10,cbse--10th cbse--mathematics--geometry--coordinate geometry,Centroid-Meaning,5ec5867a0c88fe5860961943,cbse--10th cbse--mathematics--geometry--coordinate geometry--section formula,5915092
3721404,10th CBSE,CBSE,10,cbse--10th cbse--mathematics--geometry--coordinate geometry,Coordinates of Centroid,5ec5867a0c88fe5860961943,cbse--10th cbse--mathematics--geometry--coordinate geometry--section formula,5915093
3721404,10th CBSE,CBSE,10,cbse--10th cbse--mathematics--geometry--coordinate geometry,Coordinates of the Incentre,5ec5867a0c88fe5860961943,cbse--10th cbse--mathematics--geometry--coordinate geometry--section formula,5912776
3721404,10th CBSE,CBSE,10,cbse--10th cbse--mathematics--geometry--coordinate geometry,Area Of Triangle (Coordinate Geometry),5ec5867a0c88fe5860961943,cbse--10th cbse--mathematics--geometry--coordinate geometry--area of a triangle formula,5915094
3721404,10th CBSE,CBSE,10,cbse--10th cbse--mathematics--geometry--triangles,Introduction to Similar Figures,5ec5867a0c88fe5860961943,cbse--10th cbse--mathematics--geometry--triangles--similar figures,5912745
3721404,10th CBSE,CBSE,10,cbse--10th cbse--mathematics--geometry--triangles,Shape of Similar Triangle,5ec5867a0c88fe5860961943,cbse--10th cbse--mathematics--geometry--triangles--similar figures,5912747
3721404,10th CBSE,CBSE,10,cbse--10th cbse--mathematics--geometry--triangles,Comparing Similar and Congruent Figures,5ec5867a0c88fe5860961943,cbse--10th cbse--mathematics--geometry--triangles--similar figures,5912746
3721404,10th CBSE,CBSE,10,cbse--10th cbse--mathematics--geometry--triangles,Relation between Sides of Similar Triangles,5ec5867a0c88fe5860961943,cbse--10th cbse--mathematics--geometry--triangles--similarity of triangles,5912748
3721404,10th CBSE,CBSE,10,cbse--10th cbse--mathematics--geometry--triangles,Basic Proportionality Theorem,5ec5867a0c88fe5860961943,cbse--10th cbse--mathematics--geometry--triangles--similarity of triangles,5912749
3721404,10th CBSE,CBSE,10,cbse--10th cbse--mathematics--geometry--triangles,Application of Thales Theorem,5ec5867a0c88fe5860961943,cbse--10th cbse--mathematics--geometry--triangles--similarity of triangles,5912750
3721404,10th CBSE,CBSE,10,cbse--10th cbse--mathematics--geometry--triangles,Converse of Basic Proportionality Theorem,5ec5867a0c88fe5860961943,cbse--10th cbse--mathematics--geometry--triangles--similarity of triangles,5912751
3721404,10th CBSE,CBSE,10,cbse--10th cbse--mathematics--geometry--triangles,Use of Thales Theorem to Find a Missing Term,5ec5867a0c88fe5860961943,cbse--10th cbse--mathematics--geometry--triangles--similarity of triangles,5912752
3721404,10th CBSE,CBSE,10,cbse--10th cbse--mathematics--geometry--triangles,SSS Criterion for Similarity,5ec5867a0c88fe5860961943,cbse--10th cbse--mathematics--geometry--triangles--similarity of triangles,5912753
3721404,10th CBSE,CBSE,10,cbse--10th cbse--mathematics--geometry--triangles,Angle Bisector Theorem,5ec5867a0c88fe5860961943,cbse--10th cbse--mathematics--geometry--triangles--similarity of triangles,5912754
3721404,10th CBSE,CBSE,10,cbse--10th cbse--mathematics--geometry--triangles,Criteria for Similarity of Two Triangles,5ec5867a0c88fe5860961943,cbse--10th cbse--mathematics--geometry--triangles--criteria for similarity of triangles,5912755
3721404,10th CBSE,CBSE,10,cbse--10th cbse--mathematics--geometry--triangles,AA Criterion for Similarity of Two Triangles,5ec5867a0c88fe5860961943,cbse--10th cbse--mathematics--geometry--triangles--criteria for similarity of triangles,5912756
3721404,10th CBSE,CBSE,10,cbse--10th cbse--mathematics--geometry--triangles,SAS Criterion for Similarity of Triangles,5ec5867a0c88fe5860961943,cbse--10th cbse--mathematics--geometry--triangles--criteria for similarity of triangles,5912757
3721404,10th CBSE,CBSE,10,cbse--10th cbse--mathematics--geometry--triangles,SSS Criterion for Similarity of Triangles,5ec5867a0c88fe5860961943,cbse--10th cbse--mathematics--geometry--triangles--criteria for similarity of triangles,5912758
3721404,10th CBSE,CBSE,10,cbse--10th cbse--mathematics--geometry--triangles,RHS Criterion for Similarity of Triangles,5ec5867a0c88fe5860961943,cbse--10th cbse--mathematics--geometry--triangles--criteria for similarity of triangles,5912759
3721404,10th CBSE,CBSE,10,cbse--10th cbse--mathematics--geometry--triangles,Application of the AA Criterion for Similarity,5ec5867a0c88fe5860961943,cbse--10th cbse--mathematics--geometry--triangles--criteria for similarity of triangles,5912760
3721404,10th CBSE,CBSE,10,cbse--10th cbse--mathematics--geometry--triangles,Area of Similar Triangles,5ec5867a0c88fe5860961943,cbse--10th cbse--mathematics--geometry--triangles--areas of similar triangles,5959437
3721404,10th CBSE,CBSE,10,cbse--10th cbse--mathematics--geometry--triangles,Introduction to the Pythagoras Theorem,5ec5867a0c88fe5860961943,cbse--10th cbse--mathematics--geometry--triangles--pythagoras theorem,5912761
3721404,10th CBSE,CBSE,10,cbse--10th cbse--mathematics--geometry--triangles,Converse of Pythagoras Theorem,5ec5867a0c88fe5860961943,cbse--10th cbse--mathematics--geometry--triangles--pythagoras theorem,5912762
3721404,10th CBSE,CBSE,10,cbse--10th cbse--mathematics--geometry--triangles,Application Based on the Pythagoras Theorem,5ec5867a0c88fe5860961943,cbse--10th cbse--mathematics--geometry--triangles--pythagoras theorem,5912763
3721404,10th CBSE,CBSE,10,cbse--10th cbse--mathematics--geometry--triangles,Theorem Related to Right-Angled Triangles,5ec5867a0c88fe5860961943,cbse--10th cbse--mathematics--geometry--triangles--pythagoras theorem,5912764
3721404,10th CBSE,CBSE,10,cbse--10th cbse--mathematics--geometry--triangles,Application of Converse of Pythagoras Theorem,5ec5867a0c88fe5860961943,cbse--10th cbse--mathematics--geometry--triangles--pythagoras theorem,5912765
3721404,10th CBSE,CBSE,10,cbse--10th cbse--mathematics--geometry--triangles,Corollary of Similarity in Right Triangles,5ec5867a0c88fe5860961943,cbse--10th cbse--mathematics--geometry--triangles--pythagoras theorem,5912766
3721404,10th CBSE,CBSE,10,cbse--10th cbse--mathematics--geometry--triangles,Area of an Isosceles Triangle,5ec5867a0c88fe5860961943,cbse--10th cbse--mathematics--geometry--triangles--pythagoras theorem,5912767
3721404,10th CBSE,CBSE,10,cbse--10th cbse--mathematics--geometry--surface areas and volumes,Introduction to solids,5ec5867a0c88fe5860961943,cbse--10th cbse--mathematics--geometry--surface areas and volumes--solid shapes,5915104
3721404,10th CBSE,CBSE,10,cbse--10th cbse--mathematics--geometry--surface areas and volumes,Volume of solids,5ec5867a0c88fe5860961943,cbse--10th cbse--mathematics--geometry--surface areas and volumes--solid shapes,5912818
3721404,10th CBSE,CBSE,10,cbse--10th cbse--mathematics--geometry--surface areas and volumes,Surface area of a Cylinder,5ec5867a0c88fe5860961943,cbse--10th cbse--mathematics--geometry--surface areas and volumes--surface area of a combination of solids,5912819
3721404,10th CBSE,CBSE,10,cbse--10th cbse--mathematics--geometry--surface areas and volumes,Surface Area of a Cone,5ec5867a0c88fe5860961943,cbse--10th cbse--mathematics--geometry--surface areas and volumes--surface area of a combination of solids,5912820
3721404,10th CBSE,CBSE,10,cbse--10th cbse--mathematics--geometry--surface areas and volumes,Surface area of a Hemisphere,5ec5867a0c88fe5860961943,cbse--10th cbse--mathematics--geometry--surface areas and volumes--surface area of a combination of solids,5912821
3721404,10th CBSE,CBSE,10,cbse--10th cbse--mathematics--geometry--surface areas and volumes,Surface Area of Combination of Solids,5ec5867a0c88fe5860961943,cbse--10th cbse--mathematics--geometry--surface areas and volumes--surface area of a combination of solids,5912822
3721404,10th CBSE,CBSE,10,cbse--10th cbse--mathematics--geometry--surface areas and volumes,Surface Area of a Combination of Cylinder & Sphere,5ec5867a0c88fe5860961943,cbse--10th cbse--mathematics--geometry--surface areas and volumes--surface area of a combination of solids,5912823
3721404,10th CBSE,CBSE,10,cbse--10th cbse--mathematics--geometry--surface areas and volumes,Surface Area of a Combination of Cylinder and Cone,5ec5867a0c88fe5860961943,cbse--10th cbse--mathematics--geometry--surface areas and volumes--surface area of a combination of solids,5912824
3721404,10th CBSE,CBSE,10,cbse--10th cbse--mathematics--geometry--surface areas and volumes,Surface Area of a Combined Hemisphere and Sphere,5ec5867a0c88fe5860961943,cbse--10th cbse--mathematics--geometry--surface areas and volumes--surface area of a combination of solids,5912825
3721404,10th CBSE,CBSE,10,cbse--10th cbse--mathematics--geometry--surface areas and volumes,Surface Area of Hollow Cylinders,5ec5867a0c88fe5860961943,cbse--10th cbse--mathematics--geometry--surface areas and volumes--surface area of a combination of solids,5912826
3721404,10th CBSE,CBSE,10,cbse--10th cbse--mathematics--geometry--surface areas and volumes,Volume of a Cone,5ec5867a0c88fe5860961943,cbse--10th cbse--mathematics--geometry--surface areas and volumes--volume of a combination of solids,5912827
3721404,10th CBSE,CBSE,10,cbse--10th cbse--mathematics--geometry--surface areas and volumes,Volume of a Cylinder,5ec5867a0c88fe5860961943,cbse--10th cbse--mathematics--geometry--surface areas and volumes--volume of a combination of solids,5912828
3721404,10th CBSE,CBSE,10,cbse--10th cbse--mathematics--geometry--surface areas and volumes,Application of Volume of Cylinders,5ec5867a0c88fe5860961943,cbse--10th cbse--mathematics--geometry--surface areas and volumes--volume of a combination of solids,5912829
3721404,10th CBSE,CBSE,10,cbse--10th cbse--mathematics--geometry--surface areas and volumes,Volume of a Cone and a Sphere,5ec5867a0c88fe5860961943,cbse--10th cbse--mathematics--geometry--surface areas and volumes--volume of a combination of solids,5912830
3721404,10th CBSE,CBSE,10,cbse--10th cbse--mathematics--geometry--surface areas and volumes,Volume of a Combination of Hemisphere and Cone,5ec5867a0c88fe5860961943,cbse--10th cbse--mathematics--geometry--surface areas and volumes--volume of a combination of solids,5912831
3721404,10th CBSE,CBSE,10,cbse--10th cbse--mathematics--geometry--surface areas and volumes,Volume of a Combination of Cylinder and Hemisphere,5ec5867a0c88fe5860961943,cbse--10th cbse--mathematics--geometry--surface areas and volumes--volume of a combination of solids,5912832
3721404,10th CBSE,CBSE,10,cbse--10th cbse--mathematics--geometry--surface areas and volumes,Volume of an Ice Cream Cone,5ec5867a0c88fe5860961943,cbse--10th cbse--mathematics--geometry--surface areas and volumes--volume of a combination of solids,5912833
3721404,10th CBSE,CBSE,10,cbse--10th cbse--mathematics--geometry--surface areas and volumes,"Volume of a Combined Cylinder, Cone and Hemisphere",5ec5867a0c88fe5860961943,cbse--10th cbse--mathematics--geometry--surface areas and volumes--volume of a combination of solids,5912835
3721404,10th CBSE,CBSE,10,cbse--10th cbse--mathematics--geometry--surface areas and volumes,Conversion of Solids,5ec5867a0c88fe5860961943,cbse--10th cbse--mathematics--geometry--surface areas and volumes--conversion of solid from one shape to another,5912837
3721404,10th CBSE,CBSE,10,cbse--10th cbse--mathematics--geometry--surface areas and volumes,Volume of Frustum of a cone,5ec5867a0c88fe5860961943,cbse--10th cbse--mathematics--geometry--surface areas and volumes--frustum of a cone,5915105
3721404,10th CBSE,CBSE,10,cbse--10th cbse--mathematics--trigonometry--introduction to trigonometry,Introduction to Trigonometry,5ec5867a0c88fe5860961943,cbse--10th cbse--mathematics--trigonometry--introduction to trigonometry--trigonometric ratios,5912777
3721404,10th CBSE,CBSE,10,cbse--10th cbse--mathematics--trigonometry--introduction to trigonometry,The Invariant Nature of the Trigonometric Ratios,5ec5867a0c88fe5860961943,cbse--10th cbse--mathematics--trigonometry--introduction to trigonometry--trigonometric ratios,5912779
3721404,10th CBSE,CBSE,10,cbse--10th cbse--mathematics--trigonometry--introduction to trigonometry,Visualising Trigonometric Ratios for Same Angle,5ec5867a0c88fe5860961943,cbse--10th cbse--mathematics--trigonometry--introduction to trigonometry--trigonometric ratios,5912780
3721404,10th CBSE,CBSE,10,cbse--10th cbse--mathematics--trigonometry--introduction to trigonometry,Defining Sine and Cosine Ratios and Their Range,5ec5867a0c88fe5860961943,cbse--10th cbse--mathematics--trigonometry--introduction to trigonometry--trigonometric ratios,5912781
3721404,10th CBSE,CBSE,10,cbse--10th cbse--mathematics--trigonometry--introduction to trigonometry,The Inter - Relationship between Trigonometric Ratios,5ec5867a0c88fe5860961943,cbse--10th cbse--mathematics--trigonometry--introduction to trigonometry--trigonometric ratios,5912782
3721404,10th CBSE,CBSE,10,cbse--10th cbse--mathematics--trigonometry--introduction to trigonometry,Illustration on Trigonometric Ratio for given ratio,5ec5867a0c88fe5860961943,cbse--10th cbse--mathematics--trigonometry--introduction to trigonometry--trigonometric ratios,5978543
3721404,10th CBSE,CBSE,10,cbse--10th cbse--mathematics--trigonometry--introduction to trigonometry,Trigonometric Ratio for a Given Side,5ec5867a0c88fe5860961943,cbse--10th cbse--mathematics--trigonometry--introduction to trigonometry--trigonometric ratios,5912784
3721404,10th CBSE,CBSE,10,cbse--10th cbse--mathematics--trigonometry--introduction to trigonometry,Trigonometric Ratios for the Angle of 30°,5ec5867a0c88fe5860961943,cbse--10th cbse--mathematics--trigonometry--introduction to trigonometry--trigonometric ratios of some specific angles,5912785
3721404,10th CBSE,CBSE,10,cbse--10th cbse--mathematics--trigonometry--introduction to trigonometry,Trigonometric Ratios for the Angle of 45°,5ec5867a0c88fe5860961943,cbse--10th cbse--mathematics--trigonometry--introduction to trigonometry--trigonometric ratios of some specific angles,5912786
3721404,10th CBSE,CBSE,10,cbse--10th cbse--mathematics--trigonometry--introduction to trigonometry,Trigonometric Ratios for the Angle of 60°,5ec5867a0c88fe5860961943,cbse--10th cbse--mathematics--trigonometry--introduction to trigonometry--trigonometric ratios of some specific angles,5912787
3721404,10th CBSE,CBSE,10,cbse--10th cbse--mathematics--trigonometry--introduction to trigonometry,sin(90-A),5ec5867a0c88fe5860961943,cbse--10th cbse--mathematics--trigonometry--introduction to trigonometry--trigonometric ratios of complementary angles,4397124
